agency,site_no,site,description,date_time,flow,comments
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-02T00:00:00Z,948,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-03T00:00:00Z,972,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-04T00:00:00Z,3430,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-05T00:00:00Z,9960,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-06T00:00:00Z,13300,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-07T00:00:00Z,3920,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-08T00:00:00Z,2680,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-09T00:00:00Z,2190,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-10T00:00:00Z,2150,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-11T00:00:00Z,2540,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-12T00:00:00Z,4100,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-13T00:00:00Z,7820,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-14T00:00:00Z,7750,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-15T00:00:00Z,3460,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-16T00:00:00Z,2610,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-17T00:00:00Z,2190,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-18T00:00:00Z,1960,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-19T00:00:00Z,1870,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-20T00:00:00Z,1730,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-21T00:00:00Z,1580,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-22T00:00:00Z,1290,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-23T00:00:00Z,1200,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-24T00:00:00Z,1180,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-25T00:00:00Z,1060,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-26T00:00:00Z,1250,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-27T00:00:00Z,1590,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-28T00:00:00Z,1160,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-29T00:00:00Z,1030,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-30T00:00:00Z,1290,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-05-31T00:00:00Z,1280,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-01T00:00:00Z,956,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-02T00:00:00Z,853,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-03T00:00:00Z,994,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-04T00:00:00Z,855,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-05T00:00:00Z,727,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-06T00:00:00Z,695,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-07T00:00:00Z,662,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-08T00:00:00Z,631,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-09T00:00:00Z,597,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-10T00:00:00Z,589,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-11T00:00:00Z,648,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-12T00:00:00Z,634,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-13T00:00:00Z,1010,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-14T00:00:00Z,2000,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-15T00:00:00Z,1040,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-16T00:00:00Z,727,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-17T00:00:00Z,729,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-18T00:00:00Z,647,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-19T00:00:00Z,631,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-20T00:00:00Z,796,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-21T00:00:00Z,617,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-22T00:00:00Z,539,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-23T00:00:00Z,488,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-24T00:00:00Z,458,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-25T00:00:00Z,606,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-26T00:00:00Z,795,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-27T00:00:00Z,524,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-28T00:00:00Z,442,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-29T00:00:00Z,407,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-06-30T00:00:00Z,409,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-01T00:00:00Z,405,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-02T00:00:00Z,383,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-03T00:00:00Z,509,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-04T00:00:00Z,448,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-05T00:00:00Z,505,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-06T00:00:00Z,2110,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-07T00:00:00Z,1230,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-08T00:00:00Z,7520,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-09T00:00:00Z,3400,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-10T00:00:00Z,1290,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-11T00:00:00Z,898,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-12T00:00:00Z,1440,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-13T00:00:00Z,892,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-14T00:00:00Z,653,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-15T00:00:00Z,559,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-16T00:00:00Z,502,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-17T00:00:00Z,481,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-18T00:00:00Z,566,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-19T00:00:00Z,560,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-20T00:00:00Z,468,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-21T00:00:00Z,472,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-22T00:00:00Z,629,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-23T00:00:00Z,4330,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-24T00:00:00Z,1570,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-25T00:00:00Z,984,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-26T00:00:00Z,706,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-27T00:00:00Z,570,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-28T00:00:00Z,502,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-29T00:00:00Z,456,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-30T00:00:00Z,418,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-07-31T00:00:00Z,388,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-01T00:00:00Z,385,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-02T00:00:00Z,366,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-03T00:00:00Z,350,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-04T00:00:00Z,372,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-05T00:00:00Z,344,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-06T00:00:00Z,323,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-07T00:00:00Z,332,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-08T00:00:00Z,422,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-09T00:00:00Z,338,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-10T00:00:00Z,287,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-11T00:00:00Z,260,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-12T00:00:00Z,244,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-13T00:00:00Z,240,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-14T00:00:00Z,395,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-15T00:00:00Z,283,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-16T00:00:00Z,264,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-17T00:00:00Z,254,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-18T00:00:00Z,239,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-19T00:00:00Z,227,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-20T00:00:00Z,221,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-21T00:00:00Z,228,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-22T00:00:00Z,210,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-23T00:00:00Z,568,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-24T00:00:00Z,421,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-25T00:00:00Z,361,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-26T00:00:00Z,280,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-27T00:00:00Z,241,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-28T00:00:00Z,288,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-29T00:00:00Z,354,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-30T00:00:00Z,327,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-08-31T00:00:00Z,260,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-01T00:00:00Z,229,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-02T00:00:00Z,227,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-03T00:00:00Z,298,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-04T00:00:00Z,333,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-05T00:00:00Z,249,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-06T00:00:00Z,212,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-07T00:00:00Z,199,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-08T00:00:00Z,184,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-09T00:00:00Z,177,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-10T00:00:00Z,176,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-11T00:00:00Z,175,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-12T00:00:00Z,174,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-13T00:00:00Z,187,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-14T00:00:00Z,202,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-15T00:00:00Z,200,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-16T00:00:00Z,192,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-17T00:00:00Z,180,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-18T00:00:00Z,167,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-19T00:00:00Z,157,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-20T00:00:00Z,152,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-21T00:00:00Z,149,
USGS,01643000,mon_jug,"Monocacy River at Jug Bridge near Frederick, MD",2019-09-22T00:00:00Z,146,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-01T00:00:00Z,408,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-02T00:00:00Z,407,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-03T00:00:00Z,409,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-04T00:00:00Z,411,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-05T00:00:00Z,1720,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-06T00:00:00Z,2590,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-07T00:00:00Z,2200,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-08T00:00:00Z,1280,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-09T00:00:00Z,424,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-10T00:00:00Z,423,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-11T00:00:00Z,1090,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-12T00:00:00Z,1550,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-13T00:00:00Z,1550,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-14T00:00:00Z,2150,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-15T00:00:00Z,2560,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-16T00:00:00Z,1640,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-17T00:00:00Z,581,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-18T00:00:00Z,413,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-19T00:00:00Z,415,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-20T00:00:00Z,1080,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-21T00:00:00Z,819,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-22T00:00:00Z,386,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-23T00:00:00Z,347,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-24T00:00:00Z,346,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-25T00:00:00Z,566,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-26T00:00:00Z,561,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-27T00:00:00Z,341,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-28T00:00:00Z,341,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-29T00:00:00Z,410,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-30T00:00:00Z,450,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-05-31T00:00:00Z,416,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-01T00:00:00Z,407,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-02T00:00:00Z,394,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-03T00:00:00Z,386,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-04T00:00:00Z,393,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-05T00:00:00Z,689,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-06T00:00:00Z,808,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-07T00:00:00Z,547,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-08T00:00:00Z,413,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-09T00:00:00Z,414,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-10T00:00:00Z,707,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-11T00:00:00Z,814,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-12T00:00:00Z,503,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-13T00:00:00Z,367,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-14T00:00:00Z,358,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-15T00:00:00Z,358,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-16T00:00:00Z,358,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-17T00:00:00Z,359,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-18T00:00:00Z,355,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-19T00:00:00Z,353,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-20T00:00:00Z,357,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-21T00:00:00Z,359,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-22T00:00:00Z,359,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-23T00:00:00Z,346,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-24T00:00:00Z,336,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-25T00:00:00Z,337,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-26T00:00:00Z,336,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-27T00:00:00Z,327,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-28T00:00:00Z,314,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-29T00:00:00Z,317,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-06-30T00:00:00Z,2180,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-01T00:00:00Z,2780,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-02T00:00:00Z,1750,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-03T00:00:00Z,932,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-04T00:00:00Z,814,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-05T00:00:00Z,595,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-06T00:00:00Z,714,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-07T00:00:00Z,820,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-08T00:00:00Z,1020,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-09T00:00:00Z,993,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-10T00:00:00Z,528,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-11T00:00:00Z,429,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-12T00:00:00Z,426,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-13T00:00:00Z,420,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-14T00:00:00Z,421,
USGS,01595800,barnum,"North Branch Potomac River at Barnum, WV",2019-07-15T00:00:00Z,422,
